customer_id,age,generation,gender
11648,70,Boomer,Female
11649,26,Gen Z,Male
11650,28,Millennial,Female
11651,26,Gen Z,Female
11652,22,Gen Z,Male
11653,37,Millennial,Male
11654,72,Boomer,Male
11655,30,Millennial,Male
11656,32,Millennial,Female
11657,29,Millennial,Male
11658,48,Gen X,Female
11659,41,Millennial,Male
11660,31,Millennial,Female
11661,27,Millennial,Female
11662,54,Gen X,Male
11663,42,Millennial,Male
11664,36,Millennial,Female
11665,63,Boomer,Male
11666,26,Gen Z,Male
11667,25,Gen Z,Male
11668,52,Gen X,Female
11669,34,Millennial,Male
11670,51,Gen X,Female
11671,31,Millennial,Male
11672,23,Gen Z,Male
11673,33,Millennial,Male
11674,23,Gen Z,Female
11675,51,Gen X,Female
11676,26,Gen Z,Female
11677,42,Millennial,Male
11678,47,Gen X,Male
11679,47,Gen X,Female
11680,46,Gen X,Male
11681,32,Millennial,Male
11682,29,Millennial,Female
11683,43,Gen X,Male
11684,55,Gen X,Male
11685,27,Millennial,Female
11686,45,Gen X,Male
11687,45,Gen X,Male
11688,29,Millennial,Male
11689,33,Millennial,Female
11690,57,Gen X,Male
11691,29,Millennial,Female
11692,24,Gen Z,Male
11693,54,Gen X,Male
11694,26,Gen Z,Female
11695,40,Millennial,Male
11696,22,Gen Z,Male
11697,23,Gen Z,Male
11698,34,Millennial,Male
11699,31,Millennial,Male
11700,31,Millennial,Male
11701,37,Millennial,Female
11702,40,Millennial,Male
11703,34,Millennial,Male
11704,37,Millennial,Female
11705,53,Gen X,Female
11706,68,Boomer,Female
11707,43,Gen X,Male
11708,23,Gen Z,Male
11709,23,Gen Z,Female
11710,31,Millennial,Male
11711,68,Boomer,Female
11712,35,Millennial,Female
11713,40,Millennial,Male
11714,25,Gen Z,Male
11715,48,Gen X,Male
11716,40,Millennial,Male
11717,21,Gen Z,Male
11718,42,Millennial,Female
11719,50,Gen X,Female
11720,50,Gen X,Male
11721,26,Gen Z,Male
11722,54,Gen X,Female
11723,23,Gen Z,Male
11724,58,Gen X,Male
11725,60,Boomer,Female
11726,23,Gen Z,Female
11727,29,Millennial,Male
11728,38,Millennial,Male
11729,27,Millennial,Male
11730,24,Gen Z,Female
11731,30,Millennial,Male
11732,40,Millennial,Male
11733,37,Millennial,Male
11734,32,Millennial,Male
11735,49,Gen X,Male
11736,53,Gen X,Male
11737,31,Millennial,Male
11738,44,Gen X,Female
11739,43,Gen X,Male
11740,36,Millennial,Female
11741,50,Gen X,Female
11742,28,Millennial,Male
11743,29,Millennial,Male
11744,37,Millennial,Male
11745,44,Gen X,Male
11746,23,Gen Z,Male
11747,25,Gen Z,Male
11748,31,Millennial,Male
11749,25,Gen Z,Male
11750,56,Gen X,Male
11751,34,Millennial,Male
11752,42,Millennial,Male
11753,27,Millennial,Female
11754,23,Gen Z,Male
11755,21,Gen Z,Female
11756,21,Gen Z,Male
11757,33,Millennial,Male
11758,34,Millennial,Male
11759,30,Millennial,Male
11760,27,Millennial,Male
11761,28,Millennial,Female
11762,36,Millennial,Female
11763,66,Boomer,Male
11764,53,Gen X,Male
11765,21,Gen Z,Female
11766,27,Millennial,Female
11767,32,Millennial,Female
11768,49,Gen X,Male
11769,24,Gen Z,Female
11770,33,Millennial,Male
11771,34,Millennial,Male
11772,35,Millennial,Male
11773,56,Gen X,Female
11774,43,Gen X,Male
11775,41,Millennial,Male
11776,24,Gen Z,Male
11777,32,Millennial,Male
11778,35,Millennial,Female
11779,41,Millennial,Male
11780,41,Millennial,Male
11781,49,Gen X,Male
11782,41,Millennial,Female
11783,57,Gen X,Male
11784,39,Millennial,Male
11785,43,Gen X,Male
11786,30,Millennial,Male
11787,37,Millennial,Male
11788,28,Millennial,Male
11789,39,Millennial,Male
11790,26,Gen Z,Male
11791,23,Gen Z,Male
11792,25,Gen Z,Male
11793,64,Boomer,Male
11794,48,Gen X,Male
11795,38,Millennial,Male
11796,36,Millennial,Female
11797,41,Millennial,Male
11798,47,Gen X,Male
11799,57,Gen X,Female
11800,25,Gen Z,Male
11801,43,Gen X,Female
11802,37,Millennial,Male
11803,42,Millennial,Female
11804,22,Gen Z,Male
11805,27,Millennial,Male
11806,29,Millennial,Male
11807,66,Boomer,Female
11808,24,Gen Z,Female
11809,33,Millennial,Male
11810,36,Millennial,Male
11811,70,Boomer,Male
11812,36,Millennial,Male
11813,26,Gen Z,Male
11814,32,Millennial,Male
11815,42,Millennial,Male
11816,22,Gen Z,Female
11817,29,Millennial,Female
11818,32,Millennial,Male
11819,35,Millennial,Female
11820,31,Millennial,Male
11821,33,Millennial,Female
11822,36,Millennial,Male
11823,21,Gen Z,Female
11824,32,Millennial,Female
11825,22,Gen Z,Male
11826,65,Boomer,Male
11827,26,Gen Z,Male
11828,32,Millennial,Male
11829,58,Gen X,Female
11830,22,Gen Z,Male
11831,38,Millennial,Female
11832,29,Millennial,Male
11833,35,Millennial,Male
11834,41,Millennial,Female
11835,33,Millennial,Male
11836,37,Millennial,Male
11837,26,Gen Z,Male
11838,26,Gen Z,Male
11839,52,Gen X,Male
11840,24,Gen Z,Male
11841,34,Millennial,Male
11842,40,Millennial,Male
11843,71,Boomer,Female
11844,25,Gen Z,Male
11845,37,Millennial,Male
11846,26,Gen Z,Female
11847,39,Millennial,Male
11848,32,Millennial,Male
11849,21,Gen Z,Female
11850,22,Gen Z,Male
11851,32,Millennial,Male
11852,22,Gen Z,Male
11853,72,Boomer,Male
11854,74,Boomer,Female
11855,68,Boomer,Male
11856,34,Millennial,Male
11857,40,Millennial,Male
11858,36,Millennial,Male
11859,24,Gen Z,Male
11860,40,Millennial,Male
11861,45,Gen X,Male
11862,39,Millennial,Male
11863,33,Millennial,Male
11864,26,Gen Z,Female
11865,22,Gen Z,Male
11866,37,Millennial,Male
11867,54,Gen X,Male
11868,29,Millennial,Female
11869,23,Gen Z,Female
11870,27,Millennial,Male
11871,37,Millennial,Female
11872,41,Millennial,Female
11873,40,Millennial,Male
11874,27,Millennial,Male
11875,23,Gen Z,Male
11876,35,Millennial,Female
11877,38,Millennial,Female
11878,26,Gen Z,Male
11879,30,Millennial,Female
11880,32,Millennial,Female
11881,35,Millennial,Male
11882,38,Millennial,Male
11883,64,Boomer,Male
11884,35,Millennial,Female
11885,32,Millennial,Female
11886,46,Gen X,Female
11887,55,Gen X,Male
11888,38,Millennial,Female
11889,31,Millennial,Male
11890,63,Boomer,Male
11891,24,Gen Z,Male
11892,29,Millennial,Male
11893,70,Boomer,Female
11894,23,Gen Z,Male
11895,58,Gen X,Male
11896,27,Millennial,Male
11897,39,Millennial,Male
11898,59,Boomer,Male
11899,29,Millennial,Male
11900,53,Gen X,Male
11901,29,Millennial,Male
11902,27,Millennial,Female
11903,37,Millennial,Male
11904,38,Millennial,Female
11905,42,Millennial,Female
11906,41,Millennial,Male
11907,38,Millennial,Female
11908,63,Boomer,Male
11909,41,Millennial,Male
11910,22,Gen Z,Male
11911,27,Millennial,Male
11912,25,Gen Z,Male
11913,23,Gen Z,Male
11914,44,Gen X,Male
11915,37,Millennial,Male
11916,30,Millennial,Male
11917,22,Gen Z,Male
11918,35,Millennial,Female
11919,47,Gen X,Male
11920,41,Millennial,Female
11921,41,Millennial,Female
11922,40,Millennial,Male
11923,34,Millennial,Female
11924,29,Millennial,Male
11925,22,Gen Z,Male
11926,26,Gen Z,Female
11927,27,Millennial,Male
11928,33,Millennial,Male
11929,26,Gen Z,Male
11930,21,Gen Z,Male
11931,49,Gen X,Female
11932,28,Millennial,Female
11933,30,Millennial,Male
11934,24,Gen Z,Female
11935,27,Millennial,Female
11936,32,Millennial,Male
11937,66,Boomer,Male
11938,32,Millennial,Female
11939,33,Millennial,Male
11940,32,Millennial,Female
11941,57,Gen X,Male
11942,27,Millennial,Female
11943,44,Gen X,Male
11944,38,Millennial,Male
11945,23,Gen Z,Male
11946,23,Gen Z,Female
11947,57,Gen X,Female
11948,28,Millennial,Female
11949,41,Millennial,Male
11950,26,Gen Z,Female
11951,59,Boomer,Male
11952,56,Gen X,Female
11953,28,Millennial,Female
11954,26,Gen Z,Female
11955,37,Millennial,Male
11956,30,Millennial,Male
11957,64,Boomer,Male
11958,33,Millennial,Male
11959,73,Boomer,Male
11960,42,Millennial,Female
11961,48,Gen X,Male
11962,34,Millennial,Female
11963,48,Gen X,Female
11964,68,Boomer,Male
11965,26,Gen Z,Male
11966,53,Gen X,Male
11967,52,Gen X,Female
11968,38,Millennial,Female
11969,47,Gen X,Female
11970,27,Millennial,Male
11971,25,Gen Z,Male
11972,35,Millennial,Female
11973,39,Millennial,Male
11974,49,Gen X,Female
11975,41,Millennial,Male
11976,42,Millennial,Male
11977,24,Gen Z,Female
11978,38,Millennial,Female
11979,23,Gen Z,Male
11980,53,Gen X,Male
11981,23,Gen Z,Female
11982,24,Gen Z,Female
11983,56,Gen X,Male
11984,25,Gen Z,Male
11985,21,Gen Z,Female
11986,56,Gen X,Female
11987,42,Millennial,Male
11988,69,Boomer,Male
11989,26,Gen Z,Male
11990,28,Millennial,Male
11991,29,Millennial,Male
11992,44,Gen X,Male
11993,23,Gen Z,Female
11994,30,Millennial,Male
11995,50,Gen X,Female
11996,42,Millennial,Female
11997,26,Gen Z,Male
11998,56,Gen X,Male
11999,27,Millennial,Male
12000,35,Millennial,Male
12001,35,Millennial,Female
12002,26,Gen Z,Female
12003,38,Millennial,Male
12004,31,Millennial,Male
12005,24,Gen Z,Male
12006,35,Millennial,Male
12007,24,Gen Z,Male
12008,21,Gen Z,Female
12009,31,Millennial,Male
12010,24,Gen Z,Female
12011,25,Gen Z,Male
12012,29,Millennial,Male
12013,21,Gen Z,Male
12014,23,Gen Z,Male
12015,25,Gen Z,Female
12016,33,Millennial,Female
12017,33,Millennial,Female
12018,25,Gen Z,Female
12019,51,Gen X,Female
12020,55,Gen X,Female
12021,29,Millennial,Female
12022,57,Gen X,Male
12023,46,Gen X,Male
12024,26,Gen Z,Male
12025,45,Gen X,Female
12026,31,Millennial,Male
12027,26,Gen Z,Male
12028,50,Gen X,Male
12029,51,Gen X,Female
12030,24,Gen Z,Male
12031,28,Millennial,Male
12032,23,Gen Z,Female
12033,22,Gen Z,Male
12034,28,Millennial,Male
12035,57,Gen X,Male
12036,33,Millennial,Male
12037,22,Gen Z,Female
12038,25,Gen Z,Male
12039,27,Millennial,Male
12040,46,Gen X,Male
12041,37,Millennial,Male
12042,33,Millennial,Male
12043,21,Gen Z,Female
12044,32,Millennial,Male
12045,31,Millennial,Female
12046,38,Millennial,Male
12047,24,Gen Z,Male
12048,46,Gen X,Male
12049,51,Gen X,Male
12050,61,Boomer,Male
12051,48,Gen X,Male
12052,23,Gen Z,Female
12053,29,Millennial,Female
12054,40,Millennial,Male
12055,50,Gen X,Female
12056,32,Millennial,Male
12057,37,Millennial,Male
12058,44,Gen X,Male
12059,39,Millennial,Male
12060,40,Millennial,Male
12061,24,Gen Z,Female
12062,22,Gen Z,Male
12063,26,Gen Z,Female
12064,27,Millennial,Female
12065,34,Millennial,Female
12066,37,Millennial,Male
12067,24,Gen Z,Female
12068,23,Gen Z,Male
12069,21,Gen Z,Female
12070,41,Millennial,Male
12071,33,Millennial,Male
12072,24,Gen Z,Male
12073,29,Millennial,Male
12074,36,Millennial,Female
12075,39,Millennial,Male
12076,21,Gen Z,Male
12077,22,Gen Z,Female
12078,38,Millennial,Male
12079,58,Gen X,Female
12080,59,Boomer,Female
12081,26,Gen Z,Male
12082,31,Millennial,Male
12083,29,Millennial,Female
12084,43,Gen X,Male
12085,56,Gen X,Male
12086,36,Millennial,Male
12087,44,Gen X,Male
12088,45,Gen X,Female
12089,55,Gen X,Male
12090,26,Gen Z,Female
12091,41,Millennial,Female
12092,56,Gen X,Female
12093,36,Millennial,Male
12094,30,Millennial,Male
12095,21,Gen Z,Female
12096,23,Gen Z,Male
12097,43,Gen X,Female
12098,30,Millennial,Male
12099,24,Gen Z,Female
12100,61,Boomer,Female
12101,30,Millennial,Female
12102,55,Gen X,Male
12103,32,Millennial,Female
12104,26,Gen Z,Male
12105,36,Millennial,Male
12106,23,Gen Z,Female
12107,35,Millennial,Male
12108,48,Gen X,Male
12109,28,Millennial,Male
12110,27,Millennial,Female
12111,35,Millennial,Male
12112,44,Gen X,Female
12113,57,Gen X,Male
12114,32,Millennial,Male
12115,22,Gen Z,Female
12116,32,Millennial,Male
12117,28,Millennial,Female
12118,41,Millennial,Male
12119,74,Boomer,Male
12120,33,Millennial,Female
12121,55,Gen X,Female
12122,52,Gen X,Male
12123,28,Millennial,Male
12124,29,Millennial,Female
12125,31,Millennial,Female
12126,25,Gen Z,Male
12127,25,Gen Z,Male
12128,46,Gen X,Female
12129,26,Gen Z,Male
12130,23,Gen Z,Male
12131,39,Millennial,Male
12132,55,Gen X,Male
12133,29,Millennial,Female
12134,34,Millennial,Female
12135,22,Gen Z,Male
12136,56,Gen X,Female
12137,32,Millennial,Male
12138,34,Millennial,Female
12139,29,Millennial,Male
12140,58,Gen X,Female
12141,50,Gen X,Male
12142,42,Millennial,Male
12143,52,Gen X,Male
12144,22,Gen Z,Male
12145,22,Gen Z,Male
12146,57,Gen X,Female
12147,29,Millennial,Male
12148,30,Millennial,Female
12149,24,Gen Z,Male
12150,72,Boomer,Male
12151,32,Millennial,Female
12152,27,Millennial,Male
12153,29,Millennial,Female
12154,26,Gen Z,Male
12155,28,Millennial,Male
12156,34,Millennial,Male
12157,24,Gen Z,Male
12158,23,Gen Z,Male
12159,42,Millennial,Male
12160,61,Boomer,Male
12161,46,Gen X,Female
12162,33,Millennial,Female
12163,29,Millennial,Female
12164,21,Gen Z,Male
12165,28,Millennial,Female
12166,21,Gen Z,Male
12167,26,Gen Z,Female
12168,34,Millennial,Male
12169,36,Millennial,Male
12170,22,Gen Z,Male
12171,74,Boomer,Male
12172,29,Millennial,Female
12173,28,Millennial,Female
12174,40,Millennial,Male
12175,26,Gen Z,Male
12176,22,Gen Z,Female
12177,21,Gen Z,Male
12178,25,Gen Z,Female
12179,24,Gen Z,Male
12180,50,Gen X,Male
12181,21,Gen Z,Male
12182,27,Millennial,Female
12183,29,Millennial,Male
12184,55,Gen X,Male
12185,68,Boomer,Male
12186,36,Millennial,Male
12187,35,Millennial,Female
12188,51,Gen X,Male
12189,37,Millennial,Male
12190,22,Gen Z,Female
12191,25,Gen Z,Female
12192,32,Millennial,Male
12193,61,Boomer,Male
12194,33,Millennial,Male
12195,37,Millennial,Male
12196,21,Gen Z,Female
12197,22,Gen Z,Male
12198,39,Millennial,Male
12199,61,Boomer,Female
12200,30,Millennial,Male
12201,61,Boomer,Male
12202,31,Millennial,Male
12203,55,Gen X,Female
12204,65,Boomer,Male
12205,42,Millennial,Male
12206,39,Millennial,Male
12207,33,Millennial,Male
12208,32,Millennial,Male
12209,67,Boomer,Female
12210,38,Millennial,Male
12211,34,Millennial,Male
12212,44,Gen X,Male
12213,39,Millennial,Male
12214,40,Millennial,Female
12215,48,Gen X,Male
12216,42,Millennial,Male
12217,25,Gen Z,Female
12218,23,Gen Z,Male
12219,21,Gen Z,Female
12220,24,Gen Z,Male
12221,49,Gen X,Male
12222,26,Gen Z,Female
12223,59,Boomer,Male
12224,28,Millennial,Female
12225,22,Gen Z,Male
12226,47,Gen X,Male
12227,28,Millennial,Female
12228,34,Millennial,Male
12229,21,Gen Z,Male
12230,74,Boomer,Female
12231,54,Gen X,Female
12232,42,Millennial,Male
12233,41,Millennial,Male
12234,21,Gen Z,Female
12235,43,Gen X,Male
12236,44,Gen X,Female
12237,23,Gen Z,Female
12238,23,Gen Z,Male
12239,24,Gen Z,Female
12240,21,Gen Z,Female
12241,35,Millennial,Female
12242,22,Gen Z,Female
12243,35,Millennial,Male
12244,30,Millennial,Male
12245,25,Gen Z,Male
12246,47,Gen X,Male
12247,58,Gen X,Male
12248,36,Millennial,Male
12249,70,Boomer,Female
12250,42,Millennial,Female
12251,53,Gen X,Male
12252,56,Gen X,Male
12253,22,Gen Z,Male
12254,28,Millennial,Female
12255,27,Millennial,Female
12256,56,Gen X,Male
12257,46,Gen X,Male
12258,58,Gen X,Male
12259,26,Gen Z,Male
12260,31,Millennial,Male
12261,37,Millennial,Male
12262,21,Gen Z,Male
12263,22,Gen Z,Female
12264,34,Millennial,Female
12265,47,Gen X,Male
12266,33,Millennial,Male
12267,59,Boomer,Female
12268,30,Millennial,Male
12269,30,Millennial,Male
12270,66,Boomer,Female
12271,23,Gen Z,Male
12272,24,Gen Z,Male
12273,35,Millennial,Male
12274,26,Gen Z,Male
12275,30,Millennial,Male
12276,53,Gen X,Male
12277,23,Gen Z,Female
12278,22,Gen Z,Male
12279,55,Gen X,Male
12280,37,Millennial,Female
12281,41,Millennial,Female
12282,68,Boomer,Male
12283,23,Gen Z,Male
12284,24,Gen Z,Male
12285,28,Millennial,Male
12286,25,Gen Z,Male
12287,34,Millennial,Female
12288,21,Gen Z,Female
12289,26,Gen Z,Female
12290,43,Gen X,Male
12291,25,Gen Z,Male
12292,40,Millennial,Male
12293,24,Gen Z,Female
12294,28,Millennial,Male
12295,57,Gen X,Female
12296,41,Millennial,Female
12297,56,Gen X,Male
12298,21,Gen Z,Male
12299,49,Gen X,Female
12300,24,Gen Z,Male
12301,40,Millennial,Male
12302,56,Gen X,Male
12303,33,Millennial,Male
12304,29,Millennial,Male
12305,27,Millennial,Female
12306,24,Gen Z,Female
12307,21,Gen Z,Male
12308,32,Millennial,Male
12309,49,Gen X,Male
12310,56,Gen X,Male
12311,72,Boomer,Male
12312,54,Gen X,Male
12313,28,Millennial,Female
12314,35,Millennial,Male
12315,26,Gen Z,Female
12316,37,Millennial,Male
12317,29,Millennial,Male
12318,53,Gen X,Male
12319,22,Gen Z,Male
12320,42,Millennial,Female
12321,65,Boomer,Male
12322,37,Millennial,Male
12323,74,Boomer,Male
12324,37,Millennial,Male
12325,27,Millennial,Female
12326,38,Millennial,Male
12327,32,Millennial,Male
12328,46,Gen X,Male
12329,61,Boomer,Male
12330,58,Gen X,Female
12331,33,Millennial,Male
12332,35,Millennial,Male
12333,30,Millennial,Male
12334,38,Millennial,Female
12335,42,Millennial,Male
12336,53,Gen X,Female
12337,58,Gen X,Female
12338,23,Gen Z,Male
12339,26,Gen Z,Male
12340,37,Millennial,Male
12341,49,Gen X,Male
12342,41,Millennial,Female
12343,30,Millennial,Male
12344,34,Millennial,Male
12345,42,Millennial,Female
12346,55,Gen X,Male
12347,26,Gen Z,Male
12348,29,Millennial,Female
12349,39,Millennial,Male
12350,37,Millennial,Male
12351,41,Millennial,Female
12352,25,Gen Z,Male
12353,35,Millennial,Male
12354,65,Boomer,Male
12355,54,Gen X,Male
12356,29,Millennial,Male
12357,45,Gen X,Male
12358,23,Gen Z,Male
12359,33,Millennial,Male
12360,53,Gen X,Male
12361,24,Gen Z,Male
12362,33,Millennial,Male
12363,33,Millennial,Male
12364,24,Gen Z,Female
12365,65,Boomer,Male
12366,21,Gen Z,Male
12367,64,Boomer,Male
12368,45,Gen X,Male
12369,55,Gen X,Female
12370,24,Gen Z,Male
12371,21,Gen Z,Male
12372,25,Gen Z,Male
12373,46,Gen X,Male
12374,40,Millennial,Male
12375,54,Gen X,Male
12376,35,Millennial,Male
12377,23,Gen Z,Female
12378,56,Gen X,Female
12379,26,Gen Z,Male
12380,34,Millennial,Male
12381,39,Millennial,Male
12382,35,Millennial,Female
12383,21,Gen Z,Male
12384,27,Millennial,Male
12385,51,Gen X,Female
12386,25,Gen Z,Male
12387,28,Millennial,Male
12388,26,Gen Z,Male
12389,42,Millennial,Male
12390,37,Millennial,Female
12391,39,Millennial,Male
12392,34,Millennial,Female
12393,27,Millennial,Female
12394,34,Millennial,Female
12395,36,Millennial,Male
12396,21,Gen Z,Female
12397,36,Millennial,Female
12398,22,Gen Z,Female
12399,42,Millennial,Male
12400,46,Gen X,Female
12401,47,Gen X,Female
12402,61,Boomer,Female
12403,30,Millennial,Female
12404,27,Millennial,Male
12405,39,Millennial,Female
12406,43,Gen X,Male
12407,32,Millennial,Male
12408,39,Millennial,Female
12409,43,Gen X,Male
12410,27,Millennial,Male
12411,27,Millennial,Male
12412,42,Millennial,Male
12413,49,Gen X,Male
12414,42,Millennial,Male
12415,48,Gen X,Female
12416,29,Millennial,Female
12417,36,Millennial,Female
12418,46,Gen X,Female
12419,42,Millennial,Female
12420,25,Gen Z,Male
12421,40,Millennial,Male
12422,21,Gen Z,Male
12423,41,Millennial,Male
12424,28,Millennial,Male
12425,40,Millennial,Male
12426,43,Gen X,Male
12427,37,Millennial,Female
12428,31,Millennial,Female
12429,70,Boomer,Male
12430,33,Millennial,Female
12431,21,Gen Z,Female
12432,55,Gen X,Male
12433,67,Boomer,Female
12434,36,Millennial,Male
12435,72,Boomer,Male
12436,58,Gen X,Female
12437,32,Millennial,Male
12438,69,Boomer,Male
12439,28,Millennial,Male
12440,42,Millennial,Female
12441,23,Gen Z,Male
12442,31,Millennial,Male
12443,44,Gen X,Male
12444,39,Millennial,Male
12445,50,Gen X,Male
12446,71,Boomer,Female
12447,49,Gen X,Female
12448,22,Gen Z,Male
12449,24,Gen Z,Female
12450,42,Millennial,Male
12451,54,Gen X,Male
12452,36,Millennial,Female
12453,22,Gen Z,Male
12454,34,Millennial,Female
12455,35,Millennial,Male
12456,38,Millennial,Female
12457,22,Gen Z,Male
12458,24,Gen Z,Female
12459,40,Millennial,Male
12460,41,Millennial,Male
12461,41,Millennial,Male
12462,54,Gen X,Male
12463,23,Gen Z,Female
12464,35,Millennial,Male
12465,35,Millennial,Female
12466,41,Millennial,Male
12467,56,Gen X,Male
12468,29,Millennial,Male
12469,41,Millennial,Male
12470,70,Boomer,Female
12471,31,Millennial,Female
12472,68,Boomer,Female
12473,37,Millennial,Male
12474,30,Millennial,Male
12475,34,Millennial,Male
12476,23,Gen Z,Male
12477,35,Millennial,Female
12478,28,Millennial,Male
12479,35,Millennial,Male
12480,54,Gen X,Female
12481,36,Millennial,Male
12482,25,Gen Z,Female
12483,39,Millennial,Male
12484,32,Millennial,Male
12485,44,Gen X,Male
12486,23,Gen Z,Male
12487,37,Millennial,Male
12488,46,Gen X,Female
12489,43,Gen X,Male
12490,22,Gen Z,Male
12491,26,Gen Z,Female
12492,61,Boomer,Male
12493,28,Millennial,Male
12494,59,Boomer,Female
12495,25,Gen Z,Female
12496,71,Boomer,Male
12497,41,Millennial,Male
12498,24,Gen Z,Female
12499,38,Millennial,Male
12500,33,Millennial,Female
12501,23,Gen Z,Female
12502,49,Gen X,Male
12503,33,Millennial,Male
12504,55,Gen X,Female
12505,24,Gen Z,Female
12506,31,Millennial,Female
12507,56,Gen X,Male
12508,35,Millennial,Male
12509,42,Millennial,Male
12510,25,Gen Z,Male
12511,36,Millennial,Female
12512,31,Millennial,Female
12513,69,Boomer,Female
12514,39,Millennial,Male
12515,33,Millennial,Male
12516,33,Millennial,Male
12517,22,Gen Z,Male
12518,30,Millennial,Male
12519,27,Millennial,Female
12520,46,Gen X,Female
12521,22,Gen Z,Male
12522,37,Millennial,Male
12523,63,Boomer,Male
12524,53,Gen X,Female
12525,34,Millennial,Male
12526,57,Gen X,Female
12527,33,Millennial,Male
12528,26,Gen Z,Male
12529,31,Millennial,Male
12530,40,Millennial,Male
12531,32,Millennial,Male
12532,30,Millennial,Male
12533,22,Gen Z,Female
12534,22,Gen Z,Male
12535,60,Boomer,Male
12536,24,Gen Z,Male
12537,21,Gen Z,Male
12538,38,Millennial,Female
12539,49,Gen X,Male
12540,47,Gen X,Male
12541,22,Gen Z,Male
12542,32,Millennial,Female
12543,26,Gen Z,Male
12544,54,Gen X,Female
12545,37,Millennial,Male
12546,37,Millennial,Female
12547,31,Millennial,Male
12548,37,Millennial,Female
12549,28,Millennial,Female
12550,74,Boomer,Male
12551,24,Gen Z,Male
12552,26,Gen Z,Female
12553,36,Millennial,Male
12554,24,Gen Z,Female
12555,30,Millennial,Female
12556,33,Millennial,Male
12557,39,Millennial,Male
12558,28,Millennial,Male
12559,34,Millennial,Male
12560,37,Millennial,Male
12561,31,Millennial,Male
12562,38,Millennial,Male
12563,56,Gen X,Male
12564,43,Gen X,Female
12565,33,Millennial,Male
12566,21,Gen Z,Male
12567,37,Millennial,Male
12568,22,Gen Z,Female
12569,31,Millennial,Male
12570,44,Gen X,Female
12571,24,Gen Z,Female
12572,36,Millennial,Male
12573,29,Millennial,Male
12574,74,Boomer,Male
12575,41,Millennial,Male
12576,22,Gen Z,Male
12577,31,Millennial,Female
12578,42,Millennial,Male
12579,26,Gen Z,Female
12580,22,Gen Z,Female
12581,25,Gen Z,Female
12582,31,Millennial,Male
12583,33,Millennial,Male
12584,43,Gen X,Male
12585,42,Millennial,Male
12586,55,Gen X,Female
12587,50,Gen X,Female
12588,34,Millennial,Male
12589,28,Millennial,Male
12590,21,Gen Z,Male
12591,28,Millennial,Male
12592,72,Boomer,Male
12593,31,Millennial,Male
12594,28,Millennial,Male
12595,21,Gen Z,Female
12596,70,Boomer,Female
12597,30,Millennial,Female
12598,45,Gen X,Male
12599,30,Millennial,Male
12600,52,Gen X,Female
12601,45,Gen X,Male
12602,57,Gen X,Female
12603,33,Millennial,Female
12604,44,Gen X,Male
12605,23,Gen Z,Female
12606,34,Millennial,Male
12607,35,Millennial,Male
12608,36,Millennial,Male
12609,37,Millennial,Male
12610,29,Millennial,Female
12611,70,Boomer,Male
12612,25,Gen Z,Male
12613,58,Gen X,Female
12614,22,Gen Z,Male
12615,43,Gen X,Male
12616,30,Millennial,Female
12617,69,Boomer,Male
12618,24,Gen Z,Male
12619,56,Gen X,Male
12620,51,Gen X,Male
12621,30,Millennial,Female
12622,39,Millennial,Female
12623,24,Gen Z,Male
12624,36,Millennial,Male
12625,32,Millennial,Female
12626,40,Millennial,Female
12627,29,Millennial,Male
12628,36,Millennial,Male
12629,30,Millennial,Male
12630,39,Millennial,Male
12631,35,Millennial,Male
12632,42,Millennial,Male
12633,24,Gen Z,Female
12634,50,Gen X,Female
12635,50,Gen X,Male
12636,26,Gen Z,Male
12637,21,Gen Z,Male
12638,39,Millennial,Female
12639,24,Gen Z,Male
12640,63,Boomer,Male
12641,34,Millennial,Male
12642,24,Gen Z,Female
12643,43,Gen X,Male
12644,27,Millennial,Female
12645,27,Millennial,Female
12646,22,Gen Z,Female
12647,38,Millennial,Female
12648,34,Millennial,Female
12649,23,Gen Z,Male
12650,21,Gen Z,Male
12651,30,Millennial,Male
12652,29,Millennial,Male
12653,39,Millennial,Male
12654,32,Millennial,Male
12655,43,Gen X,Female
12656,24,Gen Z,Female
12657,27,Millennial,Male
12658,41,Millennial,Male
12659,67,Boomer,Male
12660,57,Gen X,Male
12661,24,Gen Z,Male
12662,55,Gen X,Male
12663,55,Gen X,Male
12664,21,Gen Z,Female
12665,25,Gen Z,Female
12666,28,Millennial,Female
12667,32,Millennial,Female
12668,23,Gen Z,Male
12669,54,Gen X,Male
12670,48,Gen X,Female
12671,33,Millennial,Male
12672,22,Gen Z,Female
12673,58,Gen X,Male
12674,24,Gen Z,Female
12675,26,Gen Z,Male
12676,33,Millennial,Female
12677,67,Boomer,Male
12678,70,Boomer,Male
12679,44,Gen X,Female
12680,30,Millennial,Female
12681,32,Millennial,Female
12682,68,Boomer,Male
12683,25,Gen Z,Male
12684,25,Gen Z,Male
12685,52,Gen X,Female
12686,21,Gen Z,Female
12687,55,Gen X,Male
12688,56,Gen X,Male
12689,26,Gen Z,Female
12690,30,Millennial,Male
12691,28,Millennial,Female
12692,36,Millennial,Female
12693,21,Gen Z,Male
12694,31,Millennial,Male
12695,73,Boomer,Male
12696,35,Millennial,Male
12697,31,Millennial,Male
12698,22,Gen Z,Male
12699,55,Gen X,Male
12700,26,Gen Z,Male
12701,39,Millennial,Male
12702,51,Gen X,Male
